Date,Country,Market
1998-04-30,AT,DM
1998-04-30,AU,DM
1998-04-30,BE,DM
1998-04-30,CA,DM
1998-04-30,CH,DM
1998-04-30,DE,DM
1998-04-30,DK,DM
1998-04-30,ES,DM
1998-04-30,FI,DM
1998-04-30,FR,DM
1998-04-30,GB,DM
1998-04-30,HK,DM
1998-04-30,IE,DM
1998-04-30,IT,DM
1998-04-30,JP,DM
1998-04-30,NL,DM
1998-04-30,NO,DM
1998-04-30,NZ,DM
1998-04-30,PT,DM
1998-04-30,SE,DM
1998-04-30,SG,DM
1998-04-30,US,DM
1998-05-29,AT,DM
1998-05-29,AU,DM
1998-05-29,BE,DM
1998-05-29,CA,DM
1998-05-29,CH,DM
1998-05-29,DE,DM
1998-05-29,DK,DM
1998-05-29,ES,DM
1998-05-29,FI,DM
1998-05-29,FR,DM
1998-05-29,GB,DM
1998-05-29,HK,DM
1998-05-29,IE,DM
1998-05-29,IT,DM
1998-05-29,JP,DM
1998-05-29,NL,DM
1998-05-29,NO,DM
1998-05-29,NZ,DM
1998-05-29,PT,DM
1998-05-29,SE,DM
1998-05-29,SG,DM
1998-05-29,US,DM
1998-06-30,AT,DM
1998-06-30,AU,DM
1998-06-30,BE,DM
1998-06-30,CA,DM
1998-06-30,CH,DM
1998-06-30,DE,DM
1998-06-30,DK,DM
1998-06-30,ES,DM
1998-06-30,FI,DM
1998-06-30,FR,DM
1998-06-30,GB,DM
1998-06-30,HK,DM
1998-06-30,IE,DM
1998-06-30,IT,DM
1998-06-30,JP,DM
1998-06-30,NL,DM
1998-06-30,NO,DM
1998-06-30,NZ,DM
1998-06-30,PT,DM
1998-06-30,SE,DM
1998-06-30,SG,DM
1998-06-30,US,DM
1998-07-31,AT,DM
1998-07-31,AU,DM
1998-07-31,BE,DM
1998-07-31,CA,DM
1998-07-31,CH,DM
1998-07-31,DE,DM
1998-07-31,DK,DM
1998-07-31,ES,DM
1998-07-31,FI,DM
1998-07-31,FR,DM
1998-07-31,GB,DM
1998-07-31,HK,DM
1998-07-31,IE,DM
1998-07-31,IT,DM
1998-07-31,JP,DM
1998-07-31,NL,DM
1998-07-31,NO,DM
1998-07-31,NZ,DM
1998-07-31,PT,DM
1998-07-31,SE,DM
1998-07-31,SG,DM
1998-07-31,US,DM
1998-08-31,AT,DM
1998-08-31,AU,DM
1998-08-31,BE,DM
1998-08-31,CA,DM
1998-08-31,CH,DM
1998-08-31,DE,DM
1998-08-31,DK,DM
1998-08-31,ES,DM
1998-08-31,FI,DM
1998-08-31,FR,DM
1998-08-31,GB,DM
1998-08-31,HK,DM
1998-08-31,IE,DM
1998-08-31,IT,DM
1998-08-31,JP,DM
1998-08-31,NL,DM
1998-08-31,NO,DM
1998-08-31,NZ,DM
1998-08-31,PT,DM
1998-08-31,SE,DM
1998-08-31,SG,DM
1998-08-31,US,DM
1998-09-30,AT,DM
1998-09-30,AU,DM
1998-09-30,BE,DM
1998-09-30,CA,DM
1998-09-30,CH,DM
1998-09-30,DE,DM
1998-09-30,DK,DM
1998-09-30,ES,DM
1998-09-30,FI,DM
1998-09-30,FR,DM
1998-09-30,GB,DM
1998-09-30,HK,DM
1998-09-30,IE,DM
1998-09-30,IT,DM
1998-09-30,JP,DM
1998-09-30,NL,DM
1998-09-30,NO,DM
1998-09-30,NZ,DM
1998-09-30,PT,DM
1998-09-30,SE,DM
1998-09-30,SG,DM
1998-09-30,US,DM
1998-10-30,AR,EM
1998-10-30,AT,DM
1998-10-30,AU,DM
1998-10-30,BE,DM
1998-10-30,BR,EM
1998-10-30,CA,DM
1998-10-30,CH,DM
1998-10-30,CL,EM
1998-10-30,CN,EM
1998-10-30,CO,EM
1998-10-30,CZ,EM
1998-10-30,DE,DM
1998-10-30,DK,DM
1998-10-30,EG,EM
1998-10-30,ES,DM
1998-10-30,FI,DM
1998-10-30,FR,DM
1998-10-30,GB,DM
1998-10-30,GR,EM
1998-10-30,HK,DM
1998-10-30,HU,EM
1998-10-30,ID,EM
1998-10-30,IE,DM
1998-10-30,IL,EM
1998-10-30,IN,EM
1998-10-30,IT,DM
1998-10-30,JO,EM
1998-10-30,JP,DM
1998-10-30,KR,EM
1998-10-30,LK,EM
1998-10-30,MA,EM
1998-10-30,MX,EM
1998-10-30,MY,EM
1998-10-30,NL,DM
1998-10-30,NO,DM
1998-10-30,NZ,DM
1998-10-30,PE,EM
1998-10-30,PH,EM
1998-10-30,PK,EM
1998-10-30,PL,EM
1998-10-30,PT,DM
1998-10-30,RU,EM
1998-10-30,SE,DM
1998-10-30,SG,DM
1998-10-30,TH,EM
1998-10-30,TR,EM
1998-10-30,TW,EM
1998-10-30,US,DM
1998-10-30,ZA,EM
1998-11-30,AR,EM
1998-11-30,AT,DM
1998-11-30,AU,DM
1998-11-30,BE,DM
1998-11-30,BR,EM
1998-11-30,CA,DM
1998-11-30,CH,DM
1998-11-30,CL,EM
1998-11-30,CN,EM
1998-11-30,CO,EM
1998-11-30,CZ,EM
1998-11-30,DE,DM
1998-11-30,DK,DM
1998-11-30,EG,EM
1998-11-30,ES,DM
1998-11-30,FI,DM
1998-11-30,FR,DM
1998-11-30,GB,DM
1998-11-30,GR,EM
1998-11-30,HK,DM
1998-11-30,HU,EM
1998-11-30,ID,EM
1998-11-30,IE,DM
1998-11-30,IL,EM
1998-11-30,IN,EM
1998-11-30,IT,DM
1998-11-30,JO,EM
1998-11-30,JP,DM
1998-11-30,KR,EM
1998-11-30,LK,EM
1998-11-30,MA,EM
1998-11-30,MX,EM
1998-11-30,MY,EM
1998-11-30,NL,DM
1998-11-30,NO,DM
1998-11-30,NZ,DM
1998-11-30,PE,EM
1998-11-30,PH,EM
1998-11-30,PK,EM
1998-11-30,PL,EM
1998-11-30,PT,DM
1998-11-30,RU,EM
1998-11-30,SE,DM
1998-11-30,SG,DM
1998-11-30,TH,EM
1998-11-30,TR,EM
1998-11-30,TW,EM
1998-11-30,US,DM
1998-11-30,ZA,EM
1998-12-31,AR,EM
1998-12-31,AT,DM
1998-12-31,AU,DM
1998-12-31,BE,DM
1998-12-31,BR,EM
1998-12-31,CA,DM
1998-12-31,CH,DM
1998-12-31,CL,EM
1998-12-31,CN,EM
1998-12-31,CO,EM
1998-12-31,CZ,EM
1998-12-31,DE,DM
1998-12-31,DK,DM
1998-12-31,EG,EM
1998-12-31,ES,DM
1998-12-31,FI,DM
1998-12-31,FR,DM
1998-12-31,GB,DM
1998-12-31,GR,EM
1998-12-31,HK,DM
1998-12-31,HU,EM
1998-12-31,ID,EM
1998-12-31,IE,DM
1998-12-31,IL,EM
1998-12-31,IN,EM
1998-12-31,IT,DM
1998-12-31,JO,EM
1998-12-31,JP,DM
1998-12-31,KR,EM
1998-12-31,LK,EM
1998-12-31,MA,EM
1998-12-31,MX,EM
1998-12-31,MY,EM
1998-12-31,NL,DM
1998-12-31,NO,DM
1998-12-31,NZ,DM
1998-12-31,PE,EM
1998-12-31,PH,EM
1998-12-31,PK,EM
1998-12-31,PL,EM
1998-12-31,PT,DM
1998-12-31,RU,EM
1998-12-31,SE,DM
1998-12-31,SG,DM
1998-12-31,TH,EM
1998-12-31,TR,EM
1998-12-31,TW,EM
1998-12-31,US,DM
1998-12-31,ZA,EM
1999-01-29,AR,EM
1999-01-29,AT,DM
1999-01-29,AU,DM
1999-01-29,BE,DM
1999-01-29,BR,EM
1999-01-29,CA,DM
1999-01-29,CH,DM
1999-01-29,CL,EM
1999-01-29,CN,EM
1999-01-29,CO,EM
1999-01-29,CZ,EM
1999-01-29,DE,DM
1999-01-29,DK,DM
1999-01-29,EG,EM
1999-01-29,ES,DM
1999-01-29,FI,DM
1999-01-29,FR,DM
1999-01-29,GB,DM
1999-01-29,GR,EM
1999-01-29,HK,DM
1999-01-29,HU,EM
1999-01-29,ID,EM
1999-01-29,IE,DM
1999-01-29,IL,EM
1999-01-29,IN,EM
1999-01-29,IT,DM
1999-01-29,JO,EM
1999-01-29,JP,DM
1999-01-29,KR,EM
1999-01-29,LK,EM
1999-01-29,MA,EM
1999-01-29,MX,EM
1999-01-29,MY,EM
1999-01-29,NL,DM
1999-01-29,NO,DM
1999-01-29,NZ,DM
1999-01-29,PE,EM
1999-01-29,PH,EM
1999-01-29,PK,EM
1999-01-29,PL,EM
1999-01-29,PT,DM
1999-01-29,RU,EM
1999-01-29,SE,DM
1999-01-29,SG,DM
1999-01-29,TH,EM
1999-01-29,TR,EM
1999-01-29,TW,EM
1999-01-29,US,DM
1999-01-29,ZA,EM
1999-02-26,AR,EM
1999-02-26,AT,DM
1999-02-26,AU,DM
1999-02-26,BE,DM
1999-02-26,BR,EM
1999-02-26,CA,DM
1999-02-26,CH,DM
1999-02-26,CL,EM
1999-02-26,CN,EM
1999-02-26,CO,EM
1999-02-26,CZ,EM
1999-02-26,DE,DM
1999-02-26,DK,DM
1999-02-26,EG,EM
1999-02-26,ES,DM
1999-02-26,FI,DM
1999-02-26,FR,DM
1999-02-26,GB,DM
1999-02-26,GR,EM
1999-02-26,HK,DM
1999-02-26,HU,EM
1999-02-26,ID,EM
1999-02-26,IE,DM
1999-02-26,IL,EM
1999-02-26,IN,EM
1999-02-26,IT,DM
1999-02-26,JO,EM
1999-02-26,JP,DM
1999-02-26,KR,EM
1999-02-26,LK,EM
1999-02-26,MA,EM
1999-02-26,MX,EM
1999-02-26,MY,EM
1999-02-26,NL,DM
1999-02-26,NO,DM
1999-02-26,NZ,DM
1999-02-26,PE,EM
1999-02-26,PH,EM
1999-02-26,PK,EM
1999-02-26,PL,EM
1999-02-26,PT,DM
1999-02-26,RU,EM
1999-02-26,SE,DM
1999-02-26,SG,DM
1999-02-26,TH,EM
1999-02-26,TR,EM
1999-02-26,TW,EM
1999-02-26,US,DM
1999-02-26,ZA,EM
1999-03-31,AR,EM
1999-03-31,AT,DM
1999-03-31,AU,DM
1999-03-31,BE,DM
1999-03-31,BR,EM
1999-03-31,CA,DM
1999-03-31,CH,DM
1999-03-31,CL,EM
1999-03-31,CN,EM
1999-03-31,CO,EM
1999-03-31,CZ,EM
1999-03-31,DE,DM
1999-03-31,DK,DM
1999-03-31,EG,EM
1999-03-31,ES,DM
1999-03-31,FI,DM
1999-03-31,FR,DM
1999-03-31,GB,DM
1999-03-31,GR,EM
1999-03-31,HK,DM
1999-03-31,HU,EM
1999-03-31,ID,EM
1999-03-31,IE,DM
1999-03-31,IL,EM
1999-03-31,IN,EM
1999-03-31,IT,DM
1999-03-31,JO,EM
1999-03-31,JP,DM
1999-03-31,KR,EM
1999-03-31,LK,EM
1999-03-31,MA,EM
1999-03-31,MX,EM
1999-03-31,MY,EM
1999-03-31,NL,DM
1999-03-31,NO,DM
1999-03-31,NZ,DM
1999-03-31,PE,EM
1999-03-31,PH,EM
1999-03-31,PK,EM
1999-03-31,PL,EM
1999-03-31,PT,DM
1999-03-31,RU,EM
1999-03-31,SE,DM
1999-03-31,SG,DM
1999-03-31,TH,EM
1999-03-31,TR,EM
1999-03-31,TW,EM
1999-03-31,US,DM
1999-03-31,ZA,EM
1999-04-30,AR,EM
1999-04-30,AT,DM
1999-04-30,AU,DM
1999-04-30,BE,DM
1999-04-30,BR,EM
1999-04-30,CA,DM
1999-04-30,CH,DM
1999-04-30,CL,EM
1999-04-30,CN,EM
1999-04-30,CO,EM
1999-04-30,CZ,EM
1999-04-30,DE,DM
1999-04-30,DK,DM
1999-04-30,EG,EM
1999-04-30,ES,DM
1999-04-30,FI,DM
1999-04-30,FR,DM
1999-04-30,GB,DM
1999-04-30,GR,EM
1999-04-30,HK,DM
1999-04-30,HU,EM
1999-04-30,ID,EM
1999-04-30,IE,DM
1999-04-30,IL,EM
1999-04-30,IN,EM
1999-04-30,IT,DM
1999-04-30,JO,EM
1999-04-30,JP,DM
1999-04-30,KR,EM
1999-04-30,LK,EM
1999-04-30,MA,EM
1999-04-30,MX,EM
1999-04-30,MY,EM
1999-04-30,NL,DM
1999-04-30,NO,DM
1999-04-30,NZ,DM
1999-04-30,PE,EM
1999-04-30,PH,EM
1999-04-30,PK,EM
1999-04-30,PL,EM
1999-04-30,PT,DM
1999-04-30,RU,EM
1999-04-30,SE,DM
1999-04-30,SG,DM
1999-04-30,TH,EM
1999-04-30,TR,EM
1999-04-30,TW,EM
1999-04-30,US,DM
1999-04-30,ZA,EM
1999-05-31,AR,EM
1999-05-31,AT,DM
1999-05-31,AU,DM
1999-05-31,BE,DM
1999-05-31,BR,EM
1999-05-31,CA,DM
1999-05-31,CH,DM
1999-05-31,CL,EM
1999-05-31,CN,EM
1999-05-31,CO,EM
1999-05-31,CZ,EM
1999-05-31,DE,DM
1999-05-31,DK,DM
1999-05-31,EG,EM
1999-05-31,ES,DM
1999-05-31,FI,DM
1999-05-31,FR,DM
1999-05-31,GB,DM
1999-05-31,GR,EM
1999-05-31,HK,DM
1999-05-31,HU,EM
1999-05-31,ID,EM
1999-05-31,IE,DM
1999-05-31,IL,EM
1999-05-31,IN,EM
1999-05-31,IT,DM
1999-05-31,JO,EM
1999-05-31,JP,DM
1999-05-31,KR,EM
1999-05-31,LK,EM
1999-05-31,MA,EM
1999-05-31,MX,EM
1999-05-31,MY,EM
1999-05-31,NL,DM
1999-05-31,NO,DM
1999-05-31,NZ,DM
1999-05-31,PE,EM
1999-05-31,PH,EM
1999-05-31,PK,EM
1999-05-31,PL,EM
1999-05-31,PT,DM
1999-05-31,RU,EM
1999-05-31,SE,DM
1999-05-31,SG,DM
1999-05-31,TH,EM
1999-05-31,TR,EM
1999-05-31,TW,EM
1999-05-31,US,DM
1999-05-31,ZA,EM
1999-06-30,AR,EM
1999-06-30,AT,DM
1999-06-30,AU,DM
1999-06-30,BE,DM
1999-06-30,BR,EM
1999-06-30,CA,DM
1999-06-30,CH,DM
1999-06-30,CL,EM
1999-06-30,CN,EM
1999-06-30,CO,EM
1999-06-30,CZ,EM
1999-06-30,DE,DM
1999-06-30,DK,DM
1999-06-30,EG,EM
1999-06-30,ES,DM
1999-06-30,FI,DM
1999-06-30,FR,DM
1999-06-30,GB,DM
1999-06-30,GR,EM
1999-06-30,HK,DM
1999-06-30,HU,EM
1999-06-30,ID,EM
1999-06-30,IE,DM
1999-06-30,IL,EM
1999-06-30,IN,EM
1999-06-30,IT,DM
1999-06-30,JO,EM
1999-06-30,JP,DM
1999-06-30,KR,EM
1999-06-30,LK,EM
1999-06-30,MA,EM
1999-06-30,MX,EM
1999-06-30,MY,EM
1999-06-30,NL,DM
1999-06-30,NO,DM
1999-06-30,NZ,DM
1999-06-30,PE,EM
1999-06-30,PH,EM
1999-06-30,PK,EM
1999-06-30,PL,EM
1999-06-30,PT,DM
1999-06-30,RU,EM
1999-06-30,SE,DM
1999-06-30,SG,DM
1999-06-30,TH,EM
1999-06-30,TR,EM
1999-06-30,TW,EM
1999-06-30,US,DM
1999-06-30,ZA,EM
1999-07-30,AR,EM
1999-07-30,AT,DM
1999-07-30,AU,DM
1999-07-30,BE,DM
1999-07-30,BR,EM
1999-07-30,CA,DM
1999-07-30,CH,DM
1999-07-30,CL,EM
1999-07-30,CN,EM
1999-07-30,CO,EM
1999-07-30,CZ,EM
1999-07-30,DE,DM
1999-07-30,DK,DM
1999-07-30,EG,EM
1999-07-30,ES,DM
1999-07-30,FI,DM
1999-07-30,FR,DM
1999-07-30,GB,DM
1999-07-30,GR,EM
1999-07-30,HK,DM
1999-07-30,HU,EM
1999-07-30,ID,EM
1999-07-30,IE,DM
1999-07-30,IL,EM
1999-07-30,IN,EM
1999-07-30,IT,DM
1999-07-30,JO,EM
1999-07-30,JP,DM
1999-07-30,KR,EM
1999-07-30,LK,EM
1999-07-30,MA,EM
1999-07-30,MX,EM
1999-07-30,MY,EM
1999-07-30,NL,DM
1999-07-30,NO,DM
1999-07-30,NZ,DM
1999-07-30,PE,EM
1999-07-30,PH,EM
1999-07-30,PK,EM
1999-07-30,PL,EM
1999-07-30,PT,DM
1999-07-30,RU,EM
1999-07-30,SE,DM
1999-07-30,SG,DM
1999-07-30,TH,EM
1999-07-30,TR,EM
1999-07-30,TW,EM
1999-07-30,US,DM
1999-07-30,ZA,EM
1999-08-31,AR,EM
1999-08-31,AT,DM
1999-08-31,AU,DM
1999-08-31,BE,DM
1999-08-31,BR,EM
1999-08-31,CA,DM
1999-08-31,CH,DM
1999-08-31,CL,EM
1999-08-31,CN,EM
1999-08-31,CO,EM
1999-08-31,CZ,EM
1999-08-31,DE,DM
1999-08-31,DK,DM
1999-08-31,EG,EM
1999-08-31,ES,DM
1999-08-31,FI,DM
1999-08-31,FR,DM
1999-08-31,GB,DM
1999-08-31,GR,EM
1999-08-31,HK,DM
1999-08-31,HU,EM
1999-08-31,ID,EM
1999-08-31,IE,DM
1999-08-31,IL,EM
1999-08-31,IN,EM
1999-08-31,IT,DM
1999-08-31,JO,EM
1999-08-31,JP,DM
1999-08-31,KR,EM
1999-08-31,LK,EM
1999-08-31,MA,EM
1999-08-31,MX,EM
1999-08-31,MY,EM
1999-08-31,NL,DM
1999-08-31,NO,DM
1999-08-31,NZ,DM
1999-08-31,PE,EM
1999-08-31,PH,EM
1999-08-31,PK,EM
1999-08-31,PL,EM
1999-08-31,PT,DM
1999-08-31,RU,EM
1999-08-31,SE,DM
1999-08-31,SG,DM
1999-08-31,TH,EM
1999-08-31,TR,EM
1999-08-31,TW,EM
1999-08-31,US,DM
1999-08-31,ZA,EM
1999-09-30,AR,EM
1999-09-30,AT,DM
1999-09-30,AU,DM
1999-09-30,BE,DM
1999-09-30,BR,EM
1999-09-30,CA,DM
1999-09-30,CH,DM
1999-09-30,CL,EM
1999-09-30,CN,EM
1999-09-30,CO,EM
1999-09-30,CZ,EM
1999-09-30,DE,DM
1999-09-30,DK,DM
1999-09-30,EG,EM
1999-09-30,ES,DM
1999-09-30,FI,DM
1999-09-30,FR,DM
1999-09-30,GB,DM
1999-09-30,GR,EM
1999-09-30,HK,DM
1999-09-30,HU,EM
1999-09-30,ID,EM
1999-09-30,IE,DM
1999-09-30,IL,EM
1999-09-30,IN,EM
1999-09-30,IT,DM
1999-09-30,JO,EM
1999-09-30,JP,DM
1999-09-30,KR,EM
1999-09-30,LK,EM
1999-09-30,MA,EM
1999-09-30,MX,EM
1999-09-30,MY,EM
1999-09-30,NL,DM
1999-09-30,NO,DM
1999-09-30,NZ,DM
1999-09-30,PE,EM
1999-09-30,PH,EM
1999-09-30,PK,EM
1999-09-30,PL,EM
1999-09-30,PT,DM
1999-09-30,RU,EM
1999-09-30,SE,DM
1999-09-30,SG,DM
1999-09-30,TH,EM
1999-09-30,TR,EM
1999-09-30,TW,EM
1999-09-30,US,DM
1999-09-30,ZA,EM
1999-10-29,AR,EM
1999-10-29,AT,DM
1999-10-29,AU,DM
1999-10-29,BE,DM
1999-10-29,BR,EM
1999-10-29,CA,DM
1999-10-29,CH,DM
1999-10-29,CL,EM
1999-10-29,CN,EM
1999-10-29,CO,EM
1999-10-29,CZ,EM
1999-10-29,DE,DM
1999-10-29,DK,DM
1999-10-29,EG,EM
1999-10-29,ES,DM
1999-10-29,FI,DM
1999-10-29,FR,DM
1999-10-29,GB,DM
1999-10-29,GR,EM
1999-10-29,HK,DM
1999-10-29,HU,EM
1999-10-29,ID,EM
1999-10-29,IE,DM
1999-10-29,IL,EM
1999-10-29,IN,EM
1999-10-29,IT,DM
1999-10-29,JO,EM
1999-10-29,JP,DM
1999-10-29,KR,EM
1999-10-29,LK,EM
1999-10-29,MA,EM
1999-10-29,MX,EM
1999-10-29,MY,EM
1999-10-29,NL,DM
1999-10-29,NO,DM
1999-10-29,NZ,DM
1999-10-29,PE,EM
1999-10-29,PH,EM
1999-10-29,PK,EM
1999-10-29,PL,EM
1999-10-29,PT,DM
1999-10-29,RU,EM
1999-10-29,SE,DM
1999-10-29,SG,DM
1999-10-29,TH,EM
1999-10-29,TR,EM
1999-10-29,TW,EM
1999-10-29,US,DM
1999-10-29,ZA,EM
1999-11-30,AR,EM
1999-11-30,AT,DM
1999-11-30,AU,DM
1999-11-30,BE,DM
1999-11-30,BR,EM
1999-11-30,CA,DM
1999-11-30,CH,DM
1999-11-30,CL,EM
1999-11-30,CN,EM
1999-11-30,CO,EM
1999-11-30,CZ,EM
1999-11-30,DE,DM
1999-11-30,DK,DM
1999-11-30,EG,EM
1999-11-30,ES,DM
1999-11-30,FI,DM
1999-11-30,FR,DM
1999-11-30,GB,DM
1999-11-30,GR,EM
1999-11-30,HK,DM
1999-11-30,HU,EM
1999-11-30,ID,EM
1999-11-30,IE,DM
1999-11-30,IL,EM
1999-11-30,IN,EM
1999-11-30,IT,DM
1999-11-30,JO,EM
1999-11-30,JP,DM
1999-11-30,KR,EM
1999-11-30,LK,EM
1999-11-30,MA,EM
1999-11-30,MX,EM
1999-11-30,MY,EM
1999-11-30,NL,DM
1999-11-30,NO,DM
1999-11-30,NZ,DM
1999-11-30,PE,EM
1999-11-30,PH,EM
1999-11-30,PK,EM
1999-11-30,PL,EM
1999-11-30,PT,DM
1999-11-30,RU,EM
1999-11-30,SE,DM
1999-11-30,SG,DM
1999-11-30,TH,EM
1999-11-30,TR,EM
1999-11-30,TW,EM
1999-11-30,US,DM
1999-11-30,ZA,EM
1999-12-31,AR,EM
1999-12-31,AT,DM
1999-12-31,AU,DM
1999-12-31,BE,DM
1999-12-31,BR,EM
1999-12-31,CA,DM
1999-12-31,CH,DM
1999-12-31,CL,EM
1999-12-31,CN,EM
1999-12-31,CO,EM
1999-12-31,CZ,EM
1999-12-31,DE,DM
1999-12-31,DK,DM
1999-12-31,EG,EM
1999-12-31,ES,DM
1999-12-31,FI,DM
1999-12-31,FR,DM
1999-12-31,GB,DM
1999-12-31,GR,EM
1999-12-31,HK,DM
1999-12-31,HU,EM
1999-12-31,ID,EM
1999-12-31,IE,DM
1999-12-31,IL,EM
1999-12-31,IN,EM
1999-12-31,IT,DM
1999-12-31,JO,EM
1999-12-31,JP,DM
1999-12-31,KR,EM
1999-12-31,LK,EM
1999-12-31,MA,EM
1999-12-31,MX,EM
1999-12-31,MY,EM
1999-12-31,NL,DM
1999-12-31,NO,DM
1999-12-31,NZ,DM
1999-12-31,PE,EM
1999-12-31,PH,EM
1999-12-31,PK,EM
1999-12-31,PL,EM
1999-12-31,PT,DM
1999-12-31,RU,EM
1999-12-31,SE,DM
1999-12-31,SG,DM
1999-12-31,TH,EM
1999-12-31,TR,EM
1999-12-31,TW,EM
1999-12-31,US,DM
1999-12-31,ZA,EM
2000-01-31,AR,EM
2000-01-31,AT,DM
2000-01-31,AU,DM
2000-01-31,BE,DM
2000-01-31,BR,EM
2000-01-31,CA,DM
2000-01-31,CH,DM
2000-01-31,CL,EM
2000-01-31,CN,EM
2000-01-31,CO,EM
2000-01-31,CZ,EM
2000-01-31,DE,DM
2000-01-31,DK,DM
2000-01-31,EG,EM
2000-01-31,ES,DM
2000-01-31,FI,DM
2000-01-31,FR,DM
2000-01-31,GB,DM
2000-01-31,GR,EM
2000-01-31,HK,DM
2000-01-31,HU,EM
2000-01-31,ID,EM
2000-01-31,IE,DM
2000-01-31,IL,EM
2000-01-31,IN,EM
2000-01-31,IT,DM
2000-01-31,JO,EM
2000-01-31,JP,DM
2000-01-31,KR,EM
2000-01-31,LK,EM
2000-01-31,MA,EM
2000-01-31,MX,EM
2000-01-31,MY,EM
2000-01-31,NL,DM
2000-01-31,NO,DM
2000-01-31,NZ,DM
2000-01-31,PE,EM
2000-01-31,PH,EM
2000-01-31,PK,EM
2000-01-31,PL,EM
2000-01-31,PT,DM
2000-01-31,RU,EM
2000-01-31,SE,DM
2000-01-31,SG,DM
2000-01-31,TH,EM
2000-01-31,TR,EM
2000-01-31,TW,EM
2000-01-31,US,DM
2000-01-31,ZA,EM
2000-02-29,AR,EM
2000-02-29,AT,DM
2000-02-29,AU,DM
2000-02-29,BE,DM
2000-02-29,BR,EM
2000-02-29,CA,DM
2000-02-29,CH,DM
2000-02-29,CL,EM
2000-02-29,CN,EM
2000-02-29,CO,EM
2000-02-29,CZ,EM
2000-02-29,DE,DM
2000-02-29,DK,DM
2000-02-29,EG,EM
2000-02-29,ES,DM
2000-02-29,FI,DM
2000-02-29,FR,DM
2000-02-29,GB,DM
2000-02-29,GR,EM
2000-02-29,HK,DM
2000-02-29,HU,EM
2000-02-29,ID,EM
2000-02-29,IE,DM
2000-02-29,IL,EM
2000-02-29,IN,EM
2000-02-29,IT,DM
2000-02-29,JO,EM
2000-02-29,JP,DM
2000-02-29,KR,EM
2000-02-29,LK,EM
2000-02-29,MA,EM
2000-02-29,MX,EM
2000-02-29,MY,EM
2000-02-29,NL,DM
2000-02-29,NO,DM
2000-02-29,NZ,DM
2000-02-29,PE,EM
2000-02-29,PH,EM
2000-02-29,PK,EM
2000-02-29,PL,EM
2000-02-29,PT,DM
2000-02-29,RU,EM
2000-02-29,SE,DM
2000-02-29,SG,DM
2000-02-29,TH,EM
2000-02-29,TR,EM
2000-02-29,TW,EM
2000-02-29,US,DM
2000-02-29,ZA,EM
2000-03-31,AR,EM
2000-03-31,AT,DM
2000-03-31,AU,DM
2000-03-31,BE,DM
2000-03-31,BR,EM
2000-03-31,CA,DM
2000-03-31,CH,DM
2000-03-31,CL,EM
2000-03-31,CN,EM
2000-03-31,CO,EM
2000-03-31,CZ,EM
2000-03-31,DE,DM
2000-03-31,DK,DM
2000-03-31,EG,EM
2000-03-31,ES,DM
2000-03-31,FI,DM
2000-03-31,FR,DM
2000-03-31,GB,DM
2000-03-31,GR,EM
2000-03-31,HK,DM
2000-03-31,HU,EM
2000-03-31,ID,EM
2000-03-31,IE,DM
2000-03-31,IL,EM
2000-03-31,IN,EM
2000-03-31,IT,DM
2000-03-31,JO,EM
2000-03-31,JP,DM
2000-03-31,KR,EM
2000-03-31,LK,EM
2000-03-31,MA,EM
2000-03-31,MX,EM
2000-03-31,MY,EM
2000-03-31,NL,DM
2000-03-31,NO,DM
2000-03-31,NZ,DM
2000-03-31,PE,EM
2000-03-31,PH,EM
2000-03-31,PK,EM
2000-03-31,PL,EM
2000-03-31,PT,DM
2000-03-31,RU,EM
2000-03-31,SE,DM
2000-03-31,SG,DM
2000-03-31,TH,EM
2000-03-31,TR,EM
2000-03-31,TW,EM
2000-03-31,US,DM
2000-03-31,ZA,EM
2000-04-28,AR,EM
2000-04-28,AT,DM
2000-04-28,AU,DM
2000-04-28,BE,DM
2000-04-28,BR,EM
2000-04-28,CA,DM
2000-04-28,CH,DM
2000-04-28,CL,EM
2000-04-28,CN,EM
2000-04-28,CO,EM
2000-04-28,CZ,EM
2000-04-28,DE,DM
2000-04-28,DK,DM
2000-04-28,EG,EM
2000-04-28,ES,DM
2000-04-28,FI,DM
2000-04-28,FR,DM
2000-04-28,GB,DM
2000-04-28,GR,EM
2000-04-28,HK,DM
2000-04-28,HU,EM
2000-04-28,ID,EM
2000-04-28,IE,DM
2000-04-28,IL,EM
2000-04-28,IN,EM
2000-04-28,IT,DM
2000-04-28,JO,EM
2000-04-28,JP,DM
2000-04-28,KR,EM
2000-04-28,LK,EM
2000-04-28,MA,EM
2000-04-28,MX,EM
2000-04-28,MY,EM
2000-04-28,NL,DM
2000-04-28,NO,DM
2000-04-28,NZ,DM
2000-04-28,PE,EM
2000-04-28,PH,EM
2000-04-28,PK,EM
2000-04-28,PL,EM
2000-04-28,PT,DM
2000-04-28,RU,EM
2000-04-28,SE,DM
2000-04-28,SG,DM
2000-04-28,TH,EM
2000-04-28,TR,EM
2000-04-28,TW,EM
2000-04-28,US,DM
2000-04-28,ZA,EM
2000-05-31,AR,EM
2000-05-31,AT,DM
2000-05-31,AU,DM
2000-05-31,BE,DM
2000-05-31,BR,EM
2000-05-31,CA,DM
2000-05-31,CH,DM
2000-05-31,CL,EM
2000-05-31,CN,EM
2000-05-31,CO,EM
